Trace,Policy,L1_Size,L2_Size,L1_Hits,L1_Misses,L1_Accesses,L1_Writes,L1_Charged,L1_Hit_Ratio,L2_Hits,L2_Misses,L2_Accesses,L2_Writes,L2_Charged,L2_Hit_Ratio,Total_Hits,Total_Misses,Total_Accesses,Remote_Accesses,Remote_Writes,Remote_Charged,Total_Hit_Ratio,Time(s), WeightedFastDB, WeightedModDB, WeightedSlowDB
redis_anonymized_trace_1.txt, HierarchicalCache,600,59400,3328697,1760435,5089132,1760435,5089132,0.654079517,968330,792105,1760435,791799,968330, 0.5500515497590084,4297027,792105,5089132,792105,0,792105, 0.8443536147225106,12.6708,13370606,45054806,84660056
redis_anonymized_trace_1.txt, HierarchicalCache,3000,57000,3880584,1208548,5089132,1208548,5089132, 0.7625237466821454,415113,793435,1208548,791474,415113, 0.3434807719676835,4295697,793435,5089132,793435,0,793435, 0.8440922734957552,11.1957,11724255,43461655,83133405
redis_anonymized_trace_1.txt, HierarchicalCache,6000,54000,4006657,1082475,5089132,1082475,5089132, 0.7872967335097616,287803,794672,1082475,790359,287803, 0.2658749624702649,4294460,794672,5089132,794672,0,794672, 0.8438492065051565,10.422,11354695,43141575,82875175
redis_anonymized_trace_1.txt, HierarchicalCache,12000,48000,4111587,977545,5089132,977545,5089132, 0.8079151808206193,181462,796083,977545,787335,181462, 0.1856303290385609,4293049,796083,5089132,796083,0,796083, 0.8435719490082002,11.2134,11049782,42893102,82697252
redis_anonymized_trace_1.txt, HierarchicalCache,18000,42000,4165806,923326,5089132,923326,5089132, 0.8185690604999045,126589,796737,923326,785565,126589, 0.13710108888951464,4292395,796737,5089132,796737,0,796737, 0.8434434398636153,10.2697,10891703,42761183,82598033
redis_anonymized_trace_1.txt, HierarchicalCache,24000,36000,4200138,888994,5089132,888994,5089132, 0.8253152010991265,92292,796702,888994,792251,92292, 0.10381622373154374,4292430,796702,5089132,796702,0,796702, 0.8434503172643193,9.8806,10788462,42656542,82491642
redis_anonymized_trace_1.txt, HierarchicalCache,30000,30000,4224661,864471,5089132,864471,5089132,0.830133901,68492,795979,864471,795178,68492,0.079229957,4293153,795979,5089132,795979,0,795979, 0.8435923847131495,12.4032,10709832,42548992,82347942
redis_anonymized_trace_1.txt, HierarchicalCache,700,69300,3399166,1689966,5089132,1689966,5089132,0.667926475,915215,774751,1689966,774364,915215, 0.5415582325324888,4314381,774751,5089132,774751,0,774751, 0.8477636264887608,12.8836,13037721,44027761,82765311
redis_anonymized_trace_1.txt, HierarchicalCache,3500,66500,3910108,1179024,5089132,1179024,5089132, 0.7683251289217886,402999,776025,1179024,773745,402999, 0.3418072914546269,4313107,776025,5089132,776025,0,776025,0.847513289,17.2101,11513813,42554813,81356063
redis_anonymized_trace_1.txt, HierarchicalCache,7000,63000,4031630,1057502,5089132,1057502,5089132, 0.7922038571607103,280219,777283,1057502,772270,280219, 0.26498200476216593,4311849,777283,5089132,777283,0,777283, 0.8472660956721106,11.7926,11158053,42249373,81113523
redis_anonymized_trace_1.txt, HierarchicalCache,14000,56000,4132618,956514,5089132,956514,5089132, 0.8120477126551247,177744,778770,956514,768348,177744, 0.18582477621864396,4310362,778770,5089132,778770,0,778770, 0.8469739043907684,10.6309,10865498,42016298,80954798
redis_anonymized_trace_1.txt, HierarchicalCache,21000,49000,4184634,904498,5089132,904498,5089132, 0.8222687090843782,125008,779490,904498,765919,125008, 0.13820704965627342,4309642,779490,5089132,779490,0,779490, 0.8468324264334272,10.203,10714490,41894090,80868590
redis_anonymized_trace_1.txt, HierarchicalCache,28000,42000,4217301,871831,5089132,871831,5089132, 0.8286876819072486,92311,779520,871831,772433,92311, 0.10588175919415575,4309612,779520,5089132,779520,0,779520, 0.8468265315185379,12.6168,10616699,41797499,80773499
redis_anonymized_trace_1.txt, HierarchicalCache,35000,35000,4241451,847681,5089132,847681,5089132, 0.8334330883930697,69013,778668,847681,773234,69013,0.081413881,4310464,778668,5089132,778668,0,778668, 0.8469939471013918,12.7728,10538285,41685005,80618405
redis_anonymized_trace_1.txt, HierarchicalCache,800,79200,3509404,1579728,5089132,1579728,5089132, 0.6895879297294706,819234,760494,1579728,760054,819234, 0.5185918082100209,4328638,760494,5089132,760494,0,760494, 0.8505650865412805,17.9129,12607208,43026968,81051668
redis_anonymized_trace_1.txt, HierarchicalCache,4000,76000,3935671,1153461,5089132,1153461,5089132,0.773348186,391731,761730,1153461,759121,391731, 0.33961356300733186,4327402,761730,5089132,761730,0,761730, 0.8503222160478447,13.272,11337059,41806259,79892759
redis_anonymized_trace_1.txt, HierarchicalCache,8000,72000,4052859,1036273,5089132,1036273,5089132, 0.7963752954334845,273364,762909,1036273,757173,273364,0.263795351,4326223,762909,5089132,762909,0,762909, 0.8500905458926984,13.9924,10993748,41510108,79655558
redis_anonymized_trace_1.txt, HierarchicalCache,16000,64000,4150746,938386,5089132,938386,5089132, 0.8156098132255166,174079,764307,938386,752295,174079, 0.1855089483432191,4324825,764307,5089132,764307,0,764307, 0.8498158428588608,14.2295,10709873,41282153,79497503
redis_anonymized_trace_1.txt, HierarchicalCache,24000,56000,4200138,888994,5089132,888994,5089132, 0.8253152010991265,123943,765051,888994,749104,123943, 0.13941938865729128,4324081,765051,5089132,765051,0,765051, 0.8496696489696082,22.2187,10566905,41168945,79421495
redis_anonymized_trace_1.txt, HierarchicalCache,32000,48000,4231765,857367,5089132,857367,5089132,0.831529817,92357,765010,857367,755103,92357, 0.10772166411816643,4324122,765010,5089132,765010,0,765010, 0.8496777053532901,11.0023,10471737,41072137,79322637
redis_anonymized_trace_1.txt, HierarchicalCache,40000,40000,4255568,833564,5089132,833564,5089132, 0.8362070388427731,69391,764173,833564,754072,69391,0.083246157,4324959,764173,5089132,764173,0,764173, 0.8498421734786993,16.5603,10394469,40961389,79170039
redis_anonymized_trace_1.txt, HierarchicalCache,900,89100,3603128,1486004,5089132,1486004,5089132,0.70800443,736543,749461,1486004,748960,736543, 0.49565344373231834,4339671,749461,5089132,749461,0,749461, 0.8527330397403722,12.7173,12248805,42227245,79700295
redis_anonymized_trace_1.txt, HierarchicalCache,4500,85500,3957121,1132011,5089132,1132011,5089132, 0.7775630500446834,381166,750845,1132011,747924,381166, 0.3367158092986729,4338287,750845,5089132,750845,0,750845, 0.8524610876668163,13.41,11196514,41230314,78772564
redis_anonymized_trace_1.txt, HierarchicalCache,9000,81000,4070743,1018389,5089132,1018389,5089132, 0.7998894506961108,266505,751884,1018389,745477,266505, 0.2616927323449095,4337248,751884,5089132,751884,0,751884, 0.8522569271144863,10.9217,10862921,40938281,78532481
redis_anonymized_trace_1.txt, HierarchicalCache,18000,72000,4165806,923326,5089132,923326,5089132, 0.8185690604999045,170171,753155,923326,739556,170171, 0.18430218579353339,4335977,753155,5089132,753155,0,753155, 0.8520071792203464,13.9577,10586629,40712829,78370579
redis_anonymized_trace_1.txt, HierarchicalCache,27000,63000,4213450,875682,5089132,875682,5089132, 0.8279309713326359,121772,753910,875682,735136,121772, 0.13905961296452365,4335222,753910,5089132,753910,0,753910,0.851858824,14.0489,10448982,40605382,78300882
redis_anonymized_trace_1.txt, HierarchicalCache,36000,54000,4244370,844762,5089132,844762,5089132, 0.8340066636117908,90924,753838,844762,739425,90924, 0.1076326823412985,4335294,753838,5089132,753838,0,753838, 0.8518729716580352,9.615,10355718,40509238,78201138
redis_anonymized_trace_1.txt, HierarchicalCache,45000,45000,4267958,821174,5089132,821174,5089132, 0.8386416386920206,68061,753113,821174,736637,68061,0.082882556,4336019,753113,5089132,753113,0,753113, 0.8520154321011914,9.3204,10279879,40404399,78060049
redis_anonymized_trace_1.txt, HierarchicalCache,1000,99000,3653992,1435140,5089132,1435140,5089132, 0.7179990615295496,695667,739473,1435140,738925,695667, 0.4847380743342113,4349659,739473,5089132,739473,0,739473, 0.8546956534041561,10.8775,12026297,41605217,78578867
redis_anonymized_trace_1.txt, HierarchicalCache,5000,95000,3975676,1113456,5089132,1113456,5089132, 0.7812090549036653,372739,740717,1113456,737487,372739, 0.3347586253969623,4348415,740717,5089132,740717,0,740717, 0.8544512109334166,12.5131,11069953,40698633,77734483
redis_anonymized_trace_1.txt, HierarchicalCache,10000,90000,4085854,1003278,5089132,1003278,5089132, 0.8028587193258103,261505,741773,1003278,734731,261505, 0.26065058737458613,4347359,741773,5089132,741773,0,741773, 0.8542437099293161,9.6728,10746811,40417731,77506381
redis_anonymized_trace_1.txt, HierarchicalCache,20000,80000,4178808,910324,5089132,910324,5089132,0.821123917,167260,743064,910324,727942,167260, 0.18373677943237793,4346068,743064,5089132,743064,0,743064, 0.8539900320919167,11.1459,10476986,40199546,77352746
redis_anonymized_trace_1.txt, HierarchicalCache,30000,70000,4224661,864471,5089132,864471,5089132,0.830133901,120582,743889,864471,723173,120582, 0.13948646050590477,4345243,743889,5089132,743889,0,743889, 0.8538279219324632,12.2408,10345202,40100762,77295212
redis_anonymized_trace_1.txt, HierarchicalCache,40000,60000,4255568,833564,5089132,833564,5089132, 0.8362070388427731,89874,743690,833564,725769,89874, 0.10781895571305862,4345442,743690,5089132,743690,0,743690,0.853867025,10.6204,10251088,39998688,77183188
redis_anonymized_trace_1.txt, HierarchicalCache,50000,50000,4278816,810316,5089132,810316,5089132, 0.8407752048875918,67479,742837,810316,720897,67479,0.08327492,4346295,742837,5089132,742837,0,742837, 0.8540346369479117,9.8865,10175373,39888853,77030703
redis_anonymized_trace_1.txt, HierarchicalCache,2000,198000,3801062,1288070,5089132,1288070,5089132, 0.7468978992881301,605720,682350,1288070,681309,605720, 0.4702539458259256,4406782,682350,5089132,682350,0,682350, 0.8659201608447177,11.4086,11185226,38479226,72596726
redis_anonymized_trace_1.txt, HierarchicalCache,10000,190000,4085854,1003278,5089132,1003278,5089132, 0.8028587193258103,319871,683407,1003278,676885,319871,0.318825889,4405725,683407,5089132,683407,0,683407, 0.8657124633434542,12.8573,10338249,37674529,71844879
redis_anonymized_trace_1.txt, HierarchicalCache,20000,180000,4178808,910324,5089132,910324,5089132,0.821123917,226060,684264,910324,669937,226060, 0.24832916631880517,4404868,684264,5089132,684264,0,684264, 0.8655440652747856,10.0985,10065386,37435946,71649146
redis_anonymized_trace_1.txt, HierarchicalCache,40000,160000,4255568,833564,5089132,833564,5089132, 0.8362070388427731,148036,685528,833564,654823,148036, 0.17759404196918294,4403604,685528,5089132,685528,0,685528, 0.8652956928607864,12.7533,9843954,37265074,71541474
redis_anonymized_trace_1.txt, HierarchicalCache,60000,140000,4297621,791511,5089132,791511,5089132, 0.8444703340373172,105497,686014,791511,638271,105497, 0.13328557657442539,4403118,686014,5089132,686014,0,686014, 0.8652001952395811,9.4576,9721197,37161757,71462457
redis_anonymized_trace_1.txt, HierarchicalCache,80000,120000,4329151,759981,5089132,759981,5089132, 0.8506658895858862,74234,685747,759981,623789,74234,0.097678758,4403385,685747,5089132,685747,0,685747, 0.8652526599820952,12.7476,9624738,37054618,71341968
redis_anonymized_trace_1.txt, HierarchicalCache,100000,100000,4350140,738992,5089132,738992,5089132, 0.8547901685395466,53725,685267,738992,603244,53725,0.072700381,4403865,685267,5089132,685267,0,685267, 0.8653469786203227,9.1462,9558411,36969091,71232441
redis_anonymized_trace_1.txt, HierarchicalCache,3000,297000,3880584,1208548,5089132,1208548,5089132, 0.7625237466821454,554778,653770,1208548,652126,554778, 0.4590450689587836,4435362,653770,5089132,653770,0,653770, 0.8715360497625135,11.5234,10746600,36897400,69585900
redis_anonymized_trace_1.txt, HierarchicalCache,15000,285000,4141954,947178,5089132,947178,5089132, 0.8138822101686496,292769,654409,947178,644487,292769, 0.30909607275506823,4434723,654409,5089132,654409,0,654409, 0.8714104880753731,13.6426,9966963,36143323,68863773
redis_anonymized_trace_1.txt, HierarchicalCache,30000,270000,4224661,864471,5089132,864471,5089132,0.830133901,209383,655088,864471,633567,209383, 0.24220939742339534,4434044,655088,5089132,655088,0,655088, 0.8712770665017139,13.8184,9723595,35927115,68681515
redis_anonymized_trace_1.txt, HierarchicalCache,60000,240000,4297621,791511,5089132,791511,5089132, 0.8444703340373172,135661,655850,791511,608191,135661, 0.17139496482045102,4433282,655850,5089132,655850,0,655850, 0.8711273356635277,9.4943,9510049,35744049,68536549
redis_anonymized_trace_1.txt, HierarchicalCache,90000,210000,4340198,748934,5089132,748934,5089132, 0.8528365937452596,92734,656200,748934,579260,92734, 0.12382132470952047,4432932,656200,5089132,656200,0,656200, 0.8710585616564868,14.7494,9384768,35632768,68442768
redis_anonymized_trace_1.txt, HierarchicalCache,120000,180000,4366501,722631,5089132,722631,5089132, 0.8580050586229636,66487,656144,722631,551240,66487,0.092006847,4432988,656144,5089132,656144,0,656144, 0.8710695654976134,9.6045,9305467,35551227,68358427
redis_anonymized_trace_1.txt, HierarchicalCache,150000,150000,4385865,703267,5089132,703267,5089132, 0.8618100296867914,47436,655831,703267,521827,47436,0.067450911,4433301,655831,5089132,655831,0,655831, 0.8711310691096242,10.9069,9245184,35478424,68269974
redis_anonymized_trace_1.txt, HierarchicalCache,4000,396000,3935671,1153461,5089132,1153461,5089132,0.773348186,511259,642202,1153461,640030,511259, 0.44323908654042055,4446930,642202,5089132,642202,0,642202, 0.8738091289437964,23.6699,10500363,36188443,68298543
redis_anonymized_trace_1.txt, HierarchicalCache,20000,380000,4178808,910324,5089132,910324,5089132,0.821123917,267746,642578,910324,629314,267746, 0.2941216533893427,4446554,642578,5089132,642578,0,642578, 0.8737352460105181,13.4972,9773584,35476704,67605604
redis_anonymized_trace_1.txt, HierarchicalCache,40000,360000,4255568,833564,5089132,833564,5089132, 0.8362070388427731,190618,642946,833564,614436,190618,0.228678302,4446186,642946,5089132,642946,0,642946, 0.8736629350545437,18.7544,9545880,35263720,67411020
redis_anonymized_trace_1.txt, HierarchicalCache,80000,320000,4329151,759981,5089132,759981,5089132, 0.8506658895858862,116821,643160,759981,577250,116821, 0.15371568499738808,4445972,643160,5089132,643160,0,643160, 0.8736208846616672,11.5462,9326629,35053029,67211029
redis_anonymized_trace_1.txt, HierarchicalCache,120000,280000,4366501,722631,5089132,722631,5089132, 0.8580050586229636,79260,643371,722631,538397,79260, 0.1096825350697659,4445761,643371,5089132,643371,0,643371, 0.8735794237602797,16.6777,9216056,34950896,67119446
redis_anonymized_trace_1.txt, HierarchicalCache,160000,240000,4390445,698687,5089132,698687,5089132, 0.8627099866932121,55240,643447,698687,500387,55240,0.079062585,4445685,643447,5089132,643447,0,643447, 0.8735644899758938,11.867,9144756,34882636,67054986
redis_anonymized_trace_1.txt, HierarchicalCache,200000,200000,4407163,681969,5089132,681969,5089132, 0.8659950262638108,38656,643313,681969,461105,38656,0.056682928,4445819,643313,5089132,643313,0,643313, 0.8735908205957322,23.2771,9093664,34826184,66991834
redis_anonymized_trace_1.txt, HierarchicalCache,5000,495000,3975676,1113456,5089132,1113456,5089132, 0.7812090549036653,476886,636570,1113456,633812,476886,0.428293529,4452562,636570,5089132,636570,0,636570, 0.8749158009656657,13.0301,10340924,35803724,67632224
redis_anonymized_trace_1.txt, HierarchicalCache,25000,475000,4204743,884389,5089132,884389,5089132, 0.8262200705346217,247658,636731,884389,620039,247658, 0.2800328814582723,4452401,636731,5089132,636731,0,636731, 0.8748841649224268,18.4887,9654850,35124090,66960640
redis_anonymized_trace_1.txt, HierarchicalCache,50000,450000,4278816,810316,5089132,810316,5089132, 0.8407752048875918,173401,636915,810316,600704,173401,0.213991825,4452217,636915,5089132,636915,0,636915, 0.8748480094444396,10.5692,9433919,34910519,66756269
redis_anonymized_trace_1.txt, HierarchicalCache,100000,400000,4350140,738992,5089132,738992,5089132, 0.8547901685395466,101950,637042,738992,552838,101950, 0.13795819169896292,4452090,637042,5089132,637042,0,637042, 0.8748230543047419,9.7694,9220836,34702516,66554616
redis_anonymized_trace_1.txt, HierarchicalCache,150000,350000,4385865,703267,5089132,703267,5089132, 0.8618100296867914,66130,637137,703267,505211,66130,0.094032565,4451995,637137,5089132,637137,0,637137, 0.8748043870742594,16.0488,9114326,34599806,66456656
redis_anonymized_trace_1.txt, HierarchicalCache,200000,300000,4407163,681969,5089132,681969,5089132, 0.8659950262638108,44810,637159,681969,457143,44810,0.065706799,4451973,637159,5089132,637159,0,637159,0.874800064,8.4129,9050586,34536946,66394896
redis_anonymized_trace_1.txt, HierarchicalCache,250000,250000,4424800,664332,5089132,664332,5089132, 0.8694606467271826,27278,637054,664332,406593,27278, 0.041060794903752945,4452078,637054,5089132,637054,0,637054, 0.8748206963387862,8.2804,8996940,34479100,66331800
redis_anonymized_trace_1.txt, HierarchicalCache,6000,594000,4006657,1082475,5089132,1082475,5089132, 0.7872967335097616,447617,634858,1082475,631525,447617, 0.41351255225293887,4454274,634858,5089132,634858,0,634858, 0.8752522041086771,18.1808,10235997,35630317,67373217
redis_anonymized_trace_1.txt, HierarchicalCache,30000,570000,4224661,864471,5089132,864471,5089132,0.830133901,229584,634887,864471,614844,229584, 0.2655774456285983,4454245,634887,5089132,634887,0,634887, 0.8752465056909509,10.0025,9582188,34977668,66722018
redis_anonymized_trace_1.txt, HierarchicalCache,60000,540000,4297621,791511,5089132,791511,5089132, 0.8444703340373172,156588,634923,791511,590585,156588, 0.19783426888571354,4454209,634923,5089132,634923,0,634923, 0.8752394317930837,18.341,9363560,34760480,66506630
redis_anonymized_trace_1.txt, HierarchicalCache,120000,480000,4366501,722631,5089132,722631,5089132, 0.8580050586229636,87695,634936,722631,533267,87695, 0.12135515913377644,4454196,634936,5089132,634936,0,634936, 0.8752368773299651,8.8625,9157011,34554451,66301251
redis_anonymized_trace_1.txt, HierarchicalCache,180000,420000,4399219,689913,5089132,689913,5089132, 0.8644340528011456,54961,634952,689913,475992,54961,0.079663668,4454180,634952,5089132,634952,0,634952, 0.8752337333753575,9.0231,9058969,34457049,66204649
redis_anonymized_trace_1.txt, HierarchicalCache,240000,360000,4421750,667382,5089132,667382,5089132, 0.8688613303801119,32432,634950,667382,416108,32432,0.048595857,4454182,634950,5089132,634950,0,634950, 0.8752341263696835,9.9198,8991362,34389362,66136862
redis_anonymized_trace_1.txt, HierarchicalCache,300000,300000,4435589,653543,5089132,653543,5089132, 0.8715806546185086,18619,634924,653543,352215,18619,0.028489327,4454208,634924,5089132,634924,0,634924, 0.8752392352959208,17.3745,8949663,34346623,66092823
